row ID,label
17589,0
17590,0
17591,1
17592,1
17593,0
17594,0
17595,0
17596,0
17597,0
17598,0
17599,0
17600,1
17601,0
17602,1
17603,1
17604,0
17605,1
17606,1
17607,0
17608,0
17609,0
17610,0
17611,0
17612,1
17613,0
17614,0
17615,0
17616,1
17617,1
17618,1
17619,0
17620,1
17621,0
17622,1
17623,0
17624,0
17625,0
17626,0
17627,0
17628,1
17629,0
17630,1
17631,1
17632,1
17633,0
17634,0
17635,1
17636,0
17637,0
17638,0
17639,0
17640,1
17641,1
17642,0
17643,0
17644,0
17645,0
17646,0
17647,0
17648,0
17649,0
17650,0
17651,1
17652,0
17653,0
17654,0
17655,0
17656,1
17657,0
17658,1
17659,0
17660,1
17661,0
17662,0
17663,0
17664,0
17665,1
17666,0
17667,1
17668,0
17669,1
17670,1
17671,0
17672,0
17673,0
17674,0
17675,0
17676,0
17677,0
17678,0
17679,0
17680,0
17681,0
17682,0
17683,1
17684,0
17685,0
17686,0
17687,0
17688,0
17689,0
17690,0
17691,0
17692,0
17693,0
17694,0
17695,1
17696,0
17697,0
17698,1
17699,0
17700,1
17701,0
17702,0
17703,0
17704,0
17705,0
17706,0
17707,0
17708,0
17709,0
17710,0
17711,0
17712,1
17713,0
17714,0
17715,1
17716,0
17717,1
17718,1
17719,0
17720,0
17721,0
17722,1
17723,0
17724,0
17725,0
17726,1
17727,0
17728,1
17729,1
17730,1
17731,1
17732,0
17733,0
17734,1
17735,0
17736,0
17737,1
17738,1
17739,0
17740,0
17741,0
17742,0
17743,0
17744,0
17745,0
17746,0
17747,0
17748,1
17749,1
17750,0
17751,0
17752,0
17753,1
17754,0
17755,0
17756,1
17757,0
17758,0
17759,0
17760,0
17761,1
17762,1
17763,0
17764,1
17765,0
17766,0
17767,0
17768,1
17769,1
17770,0
17771,0
17772,0
17773,0
17774,1
17775,0
17776,0
17777,0
17778,1
17779,0
17780,1
17781,1
17782,0
17783,0
17784,1
17785,0
17786,0
17787,0
17788,0
17789,0
17790,0
17791,0
17792,0
17793,0
17794,0
17795,1
17796,0
17797,0
17798,1
17799,1
17800,0
17801,0
17802,0
17803,0
17804,0
17805,0
17806,1
17807,1
17808,0
17809,0
17810,1
17811,0
17812,0
17813,1
17814,0
17815,0
17816,0
17817,1
17818,1
17819,0
17820,1
17821,0
17822,0
17823,1
17824,0
17825,0
17826,0
17827,1
17828,0
17829,0
17830,0
17831,1
17832,0
17833,1
17834,0
17835,1
17836,0
17837,0
17838,0
17839,0
17840,0
17841,1
17842,0
17843,0
17844,0
17845,1
17846,0
17847,1
17848,0
17849,0
17850,0
17851,0
17852,1
17853,0
17854,0
17855,0
17856,0
17857,0
17858,0
17859,0
17860,1
17861,1
17862,0
17863,1
17864,1
17865,0
17866,0
17867,0
17868,0
17869,0
17870,0
17871,0
17872,1
17873,0
17874,0
17875,1
17876,0
17877,0
17878,0
17879,0
17880,0
17881,0
17882,0
17883,0
17884,1
17885,1
17886,0
17887,0
17888,0
17889,0
17890,0
17891,1
17892,1
17893,1
17894,0
17895,0
17896,0
17897,0
17898,0
17899,0
17900,1
17901,1
17902,0
17903,0
17904,1
17905,1
17906,1
17907,1
17908,0
17909,0
17910,0
17911,1
17912,0
17913,1
17914,0
17915,0
17916,1
17917,0
17918,0
17919,0
17920,0
17921,0
17922,0
17923,0
17924,1
17925,0
17926,1
17927,1
17928,0
17929,0
17930,0
17931,0
17932,0
17933,1
17934,1
17935,0
17936,0
17937,0
17938,0
17939,0
17940,1
17941,0
17942,1
17943,1
17944,0
17945,0
17946,0
17947,0
17948,0
17949,0
17950,0
17951,0
17952,0
17953,0
17954,0
17955,0
17956,0
17957,0
17958,0
17959,0
17960,0
17961,0
17962,0
17963,0
17964,0
17965,0
17966,0
17967,0
17968,0
17969,0
17970,0
17971,0
17972,1
17973,0
17974,0
17975,0
17976,1
17977,0
17978,0
17979,0
17980,0
17981,0
17982,0
17983,0
17984,0
17985,0
17986,1
17987,1
17988,0
17989,1
17990,0
17991,0
17992,1
17993,0
17994,0
17995,0
17996,0
17997,1
17998,1
17999,0
18000,0
18001,0
18002,1
18003,0
18004,0
18005,1
18006,0
18007,0
18008,0
18009,1
18010,0
18011,1
18012,0
18013,0
18014,0
18015,0
18016,1
18017,1
18018,0
18019,0
18020,0
18021,0
18022,1
18023,0
18024,0
18025,0
18026,1
18027,1
18028,1
18029,0
18030,1
18031,1
18032,0
18033,0
18034,1
18035,1
18036,0
18037,0
18038,0
18039,0
18040,0
18041,0
18042,0
18043,0
18044,0
18045,0
18046,0
18047,0
18048,0
18049,0
18050,0
18051,0
18052,0
18053,0
18054,1
18055,0
18056,1
18057,1
18058,0
18059,0
18060,0
18061,0
18062,0
18063,1
18064,0
18065,0
18066,1
18067,0
18068,0
18069,0
18070,0
18071,0
18072,0
18073,0
18074,0
18075,1
18076,0
18077,0
18078,0
18079,0
18080,0
18081,1
18082,0
18083,1
18084,1
18085,0
18086,0
18087,0
18088,1
18089,0
18090,0
18091,0
18092,0
18093,1
18094,0
18095,1
18096,0
18097,0
18098,0
18099,0
18100,0
18101,1
18102,1
18103,0
18104,1
18105,0
18106,0
18107,0
18108,0
18109,1
18110,0
18111,0
18112,0
18113,1
18114,0
18115,0
18116,1
18117,0
18118,0
18119,0
18120,1
18121,0
18122,1
18123,0
18124,0
18125,0
18126,0
18127,0
18128,1
18129,0
18130,1
18131,0
18132,0
18133,0
18134,0
18135,1
18136,1
18137,0
18138,0
18139,0
18140,0
18141,1
18142,0
18143,1
18144,1
18145,0
18146,1
18147,0
18148,0
18149,0
18150,1
18151,1
18152,0
18153,0
18154,0
18155,1
18156,0
18157,0
18158,0
18159,0
18160,1
18161,0
18162,0
18163,0
18164,0
18165,0
18166,0
18167,0
18168,1
18169,0
18170,0
18171,1
18172,0
18173,1
18174,0
18175,0
18176,0
18177,0
18178,0
18179,0
18180,0
18181,0
18182,0
18183,0
18184,0
18185,0
18186,1
18187,0
18188,1
18189,0
18190,1
18191,0
18192,0
18193,0
18194,1
18195,0
18196,0
18197,0
18198,0
18199,1
18200,0
18201,0
18202,0
18203,0
18204,1
18205,0
18206,0
18207,0
18208,0
18209,1
18210,1
18211,0
18212,0
18213,0
18214,1
18215,0
18216,0
18217,0
18218,0
18219,1
18220,0
18221,1
18222,0
18223,1
18224,0
18225,0
18226,0
18227,0
18228,0
18229,0
18230,0
18231,0
18232,0
18233,0
18234,1
18235,0
18236,0
18237,0
18238,0
18239,1
18240,1
18241,0
18242,0
18243,1
18244,0
18245,0
18246,0
18247,1
18248,0
18249,0
18250,1
18251,0
18252,0
18253,0
18254,1
18255,0
18256,1
18257,1
18258,0
18259,0
18260,0
18261,0
18262,0
18263,1
18264,0
18265,0
18266,1
18267,1
18268,0
18269,0
18270,0
18271,0
18272,1
18273,0
18274,0
18275,0
18276,0
18277,1
18278,0
18279,1
18280,0
18281,0
18282,0
18283,1
18284,1
18285,0
18286,0
18287,1
18288,0
18289,0
18290,1
18291,1
18292,0
18293,0
18294,0
18295,0
18296,0
18297,0
18298,1
18299,0
18300,0
18301,0
18302,0
18303,0
18304,1
18305,0
18306,0
18307,1
18308,0
18309,0
18310,0
18311,0
18312,0
18313,0
18314,1
18315,1
18316,0
18317,0
18318,0
18319,1
18320,0
18321,0
18322,0
18323,0
18324,0
18325,0
18326,0
18327,0
18328,0
18329,1
18330,0
18331,0
18332,1
18333,1
18334,1
18335,1
18336,0
18337,0
18338,0
18339,1
18340,0
18341,0
18342,0
18343,0
18344,0
18345,1
18346,1
18347,0
18348,0
18349,1
18350,0
18351,1
18352,0
18353,1
18354,0
18355,0
18356,1
18357,1
18358,0
18359,0
18360,0
18361,1
18362,1
18363,0
18364,0
18365,1
18366,0
18367,0
18368,0
18369,0
18370,0
18371,1
18372,0
18373,1
18374,0
18375,1
18376,0
18377,0
18378,1
18379,1
18380,0
18381,0
18382,1
18383,0
18384,1
18385,0
18386,0
18387,0
18388,0
18389,0
18390,0
18391,0
18392,0
18393,0
18394,0
18395,0
18396,0
18397,1
18398,0
18399,0
18400,0
18401,0
18402,0
18403,1
18404,0
18405,0
18406,0
18407,1
18408,1
18409,0
18410,1
18411,0
18412,0
18413,0
18414,0
18415,0
18416,0
18417,0
18418,1
18419,0
18420,0
18421,0
18422,0
18423,0
18424,0
18425,0
18426,0
18427,1
18428,0
18429,0
18430,0
18431,0
18432,1
18433,1
18434,1
18435,0
18436,1
18437,0
18438,1
18439,0
18440,0
18441,0
18442,0
18443,0
18444,0
18445,0
18446,0
18447,1
18448,1
18449,0
18450,0
18451,0
18452,0
18453,0
18454,0
18455,0
18456,0
18457,0
18458,0
18459,1
18460,0
18461,1
18462,0
18463,0
18464,0
18465,1
18466,0
18467,0
18468,1
18469,1
18470,0
18471,1
18472,0
18473,1
18474,0
18475,0
18476,1
18477,1
18478,0
18479,0
18480,1
18481,0
18482,0
18483,0
18484,0
18485,1
18486,1
18487,0
18488,0
18489,0
18490,0
18491,1
18492,0
18493,0
18494,0
18495,0
18496,0
18497,0
18498,0
18499,0
18500,1
18501,1
18502,0
18503,0
18504,0
18505,0
18506,0
18507,1
18508,0
18509,0
18510,1
18511,0
18512,0
18513,0
18514,0
18515,1
18516,0
18517,0
18518,0
18519,0
18520,0
18521,0
18522,0
18523,1
18524,0
18525,0
18526,0
18527,0
18528,0
18529,0
18530,0
18531,0
18532,0
18533,1
18534,0
18535,0
18536,0
18537,0
18538,0
18539,0
18540,1
18541,0
18542,0
18543,0
18544,1
18545,1
18546,0
18547,0
18548,0
18549,0
18550,0
18551,1
18552,1
18553,0
18554,0
18555,1
18556,0
18557,0
18558,0
18559,0
18560,0
18561,1
18562,1
18563,0
18564,1
18565,0
18566,1
18567,0
18568,0
18569,1
18570,1
18571,1
18572,1
18573,0
18574,1
18575,0
18576,0
18577,0
18578,0
18579,0
18580,0
18581,0
18582,0
18583,0
18584,0
18585,1
18586,0
18587,0
18588,0
18589,0
18590,0
18591,0
18592,0
18593,0
18594,0
18595,0
18596,1
18597,1
18598,1
18599,1
18600,0
18601,0
18602,1
18603,0
18604,0
18605,0
18606,1
18607,1
18608,0
18609,0
18610,1
18611,0
18612,0
18613,0
18614,0
18615,1
18616,0
18617,0
18618,1
18619,1
18620,0
18621,0
18622,0
18623,0
18624,0
18625,0
18626,1
18627,0
18628,0
18629,0
18630,0
18631,0
18632,0
18633,0
18634,0
18635,0
18636,1
18637,0
18638,1
18639,0
18640,0
18641,0
18642,0
18643,0
18644,0
18645,0
18646,1
18647,0
18648,1
18649,1
18650,0
18651,0
18652,0
18653,0
18654,0
18655,0
18656,0
18657,0
18658,0
18659,1
18660,0
18661,0
18662,0
18663,1
18664,0
18665,0
18666,1
18667,1
18668,0
18669,0
18670,1
18671,0
18672,0
18673,0
18674,0
18675,0
18676,0
18677,0
18678,0
18679,0
18680,0
18681,0
18682,1
18683,0
18684,0
18685,0
18686,0
18687,1
18688,0
18689,0
18690,0
18691,0
18692,0
18693,0
18694,1
18695,1
18696,0
18697,0
18698,1
18699,0
18700,0
18701,1
18702,0
18703,1
18704,0
18705,0
18706,0
18707,0
18708,0
18709,0
18710,0
18711,1
18712,0
18713,0
18714,1
18715,1
18716,0
18717,0
18718,0
18719,0
18720,0
18721,0
18722,0
18723,0
18724,1
18725,0
18726,0
18727,0
18728,0
18729,1
18730,1
18731,0
18732,0
18733,1
18734,0
18735,1
18736,0
18737,0
18738,1
18739,0
18740,1
18741,1
18742,0
18743,0
18744,0
18745,1
18746,1
18747,0
18748,0
18749,0
18750,1
18751,0
18752,1
18753,0
18754,0
18755,0
18756,1
18757,0
18758,1
18759,0
18760,0
18761,0
18762,0
18763,1
18764,0
18765,0
18766,1
18767,0
18768,0
18769,0
18770,1
18771,0
18772,0
18773,0
18774,0
18775,0
18776,0
18777,1
18778,0
18779,1
18780,0
18781,1
18782,0
18783,1
18784,0
18785,0
18786,0
18787,0
18788,1
18789,0
18790,0
18791,0
18792,0
18793,1
18794,0
18795,1
18796,0
18797,0
18798,0
18799,0
18800,1
18801,0
18802,1
18803,1
18804,1
18805,1
18806,0
18807,1
18808,0
18809,0
18810,0
18811,0
18812,1
18813,0
18814,0
18815,1
18816,1
18817,1
18818,1
18819,0
18820,0
18821,0
18822,1
18823,1
18824,0
18825,0
18826,0
18827,0
18828,0
18829,1
18830,1
18831,0
18832,0
18833,0
18834,0
18835,0
18836,0
18837,0
18838,0
18839,1
18840,1
18841,0
18842,1
18843,1
18844,1
18845,0
18846,0
18847,0
18848,0
18849,1
18850,1
18851,0
18852,0
18853,0
18854,0
18855,1
18856,1
18857,0
18858,1
18859,0
18860,1
18861,0
18862,0
18863,0
18864,0
18865,0
18866,0
18867,0
18868,1
18869,1
18870,1
18871,1
18872,0
18873,1
18874,1
18875,1
18876,0
18877,0
18878,1
18879,1
18880,0
18881,1
18882,0
18883,0
18884,0
18885,0
18886,1
18887,0
18888,0
18889,0
18890,0
18891,0
18892,0
18893,0
18894,1
18895,1
18896,0
18897,0
18898,0
18899,0
18900,0
18901,0
18902,0
18903,0
18904,0
18905,0
18906,1
18907,1
18908,0
18909,0
18910,1
18911,1
18912,1
18913,0
18914,1
18915,0
18916,1
18917,0
18918,0
18919,0
18920,0
18921,1
18922,0
18923,0
18924,1
18925,0
18926,0
18927,0
18928,0
18929,0
18930,0
18931,1
18932,0
18933,0
18934,0
18935,0
18936,0
18937,1
18938,0
18939,1
18940,0
18941,1
18942,0
18943,1
18944,0
18945,1
18946,0
18947,0
18948,1
18949,0
18950,1
18951,0
18952,0
18953,0
18954,1
18955,0
18956,1
18957,1
18958,0
18959,0
18960,0
18961,0
18962,0
18963,0
18964,0
18965,0
18966,1
18967,0
18968,1
18969,0
18970,0
18971,1
18972,1
18973,0
18974,1
18975,0
18976,1
18977,1
18978,0
18979,1
18980,1
18981,0
18982,1
18983,1
18984,1
18985,0
18986,0
18987,1
18988,1
18989,0
18990,0
18991,1
18992,1
18993,1
18994,0
18995,1
18996,0
18997,1
18998,0
18999,0
19000,0
19001,1
19002,0
19003,1
19004,0
19005,0
19006,0
19007,0
19008,1
19009,0
19010,0
19011,0
19012,0
19013,0
19014,1
19015,0
19016,0
19017,0
19018,0
19019,0
19020,0
19021,1
19022,0
19023,0
19024,0
19025,1
19026,1
19027,1
19028,0
19029,0
19030,0
19031,0
19032,0
19033,1
19034,1
19035,0
19036,1
19037,0
19038,1
19039,1
19040,1
19041,0
19042,1
19043,1
19044,0
19045,0
19046,1
19047,0
19048,0
19049,0
19050,1
19051,1
19052,0
19053,0
19054,0
19055,1
19056,1
19057,0
19058,1
19059,0
19060,0
19061,0
19062,1
19063,1
19064,0
19065,0
19066,0
19067,1
19068,0
19069,0
19070,0
19071,0
19072,0
19073,1
19074,0
19075,0
19076,1
19077,1
19078,0
19079,1
19080,0
19081,0
19082,1
19083,0
19084,1
19085,1
19086,0
19087,0
19088,0
19089,0
19090,1
19091,0
19092,0
19093,0
19094,0
19095,1
19096,0
19097,1
19098,0
19099,0
19100,0
19101,0
19102,0
19103,1
19104,0
19105,0
19106,1
19107,0
19108,1
19109,0
19110,0
19111,1
19112,1
19113,1
19114,0
19115,0
19116,1
19117,1
19118,0
19119,0
19120,0
19121,0
19122,0
19123,0
19124,0
19125,0
19126,0
19127,0
19128,0
19129,1
19130,0
19131,0
19132,0
19133,0
19134,0
19135,0
19136,0
19137,0
19138,1
19139,0
19140,0
19141,0
19142,0
19143,0
19144,0
19145,0
19146,0
19147,1
19148,0
19149,0
19150,0
19151,0
19152,1
19153,1
19154,0
19155,1
19156,0
19157,0
19158,1
19159,1
19160,0
19161,0
19162,0
19163,1
19164,1
19165,0
19166,0
19167,1
19168,0
19169,0
19170,0
19171,0
19172,0
19173,0
19174,0
19175,1
19176,0
19177,0
19178,0
19179,0
19180,1
19181,0
19182,0
19183,0
19184,0
19185,0
19186,0
19187,0
19188,0
19189,0
19190,0
19191,0
19192,0
19193,0
19194,1
19195,0
19196,1
19197,0
19198,0
19199,0
19200,0
19201,0
19202,0
19203,0
19204,0
19205,0
19206,1
19207,0
19208,0
19209,0
19210,0
19211,0
19212,1
19213,0
19214,0
19215,1
19216,0
19217,0
19218,1
19219,0
19220,0
19221,0
19222,0
19223,0
19224,0
19225,0
19226,0
19227,1
19228,1
19229,0
19230,0
19231,1
19232,0
19233,1
19234,0
19235,0
19236,1
19237,1
19238,0
19239,0
19240,1
19241,0
19242,0
19243,1
19244,0
19245,0
19246,0
19247,1
19248,0
19249,0
19250,0
19251,0
19252,0
19253,0
19254,0
19255,0
19256,0
19257,0
19258,0
19259,0
19260,0
19261,0
19262,0
19263,0
19264,0
19265,1
19266,0
19267,1
19268,1
19269,1
19270,1
19271,0
19272,0
19273,1
19274,1
19275,0
19276,0
19277,0
19278,0
19279,1
19280,0
19281,1
19282,0
19283,0
19284,0
19285,0
19286,0
19287,1
19288,0
19289,0
19290,1
19291,1
19292,0
19293,0
19294,0
19295,0
19296,0
19297,0
19298,0
19299,0
19300,0
19301,0
19302,0
19303,1
19304,1
19305,0
19306,0
19307,0
19308,1
19309,0
19310,1
19311,0
19312,0
19313,0
19314,0
19315,1
19316,0
19317,1
19318,0
19319,0
19320,1
19321,0
19322,0
19323,0
19324,0
19325,0
19326,1
19327,0
19328,0
19329,0
19330,1
19331,0
19332,0
19333,0
19334,0
19335,0
19336,0
19337,0
19338,1
19339,1
19340,0
19341,1
19342,1
19343,0
19344,1
19345,0
19346,1
19347,0
19348,0
19349,0
19350,1
19351,1
19352,0
19353,0
19354,0
19355,0
19356,0
19357,0
19358,1
19359,0
19360,0
19361,0
19362,0
19363,0
19364,0
19365,0
19366,1
19367,0
19368,1
19369,0
19370,0
19371,0
19372,1
19373,0
19374,0
19375,0
19376,0
19377,0
19378,0
19379,1
19380,0
19381,0
19382,0
19383,0
19384,1
19385,1
19386,0
19387,0
19388,0
19389,0
19390,0
19391,0
19392,1
19393,1
19394,0
19395,0
19396,0
19397,0
19398,1
19399,0
19400,0
19401,1
19402,0
19403,1
19404,0
19405,0
19406,0
19407,0
19408,0
19409,1
19410,1
19411,0
19412,1
19413,1
19414,0
19415,0
19416,0
19417,0
19418,0
19419,0
19420,1
19421,0
19422,0
19423,0
19424,0
19425,0
19426,0
19427,0
19428,0
19429,1
19430,0
19431,0
19432,0
19433,0
19434,1
19435,0
19436,1
19437,0
19438,0
19439,0
19440,0
19441,0
19442,0
19443,1
19444,1
19445,1
19446,1
19447,0
19448,0
19449,1
19450,0
19451,0
19452,0
19453,0
19454,0
19455,0
19456,0
19457,0
19458,1
19459,1
19460,1
19461,0
19462,1
19463,0
19464,0
19465,0
19466,0
19467,0
19468,0
19469,0
19470,1
19471,1
19472,0
19473,1
19474,0
19475,1
19476,0
19477,1
19478,0
19479,0
19480,1
19481,0
19482,0
19483,1
19484,1
19485,0
19486,1
19487,0
19488,0
19489,1
19490,0
19491,0
19492,1
19493,0
19494,0
19495,1
19496,0
19497,0
19498,0
19499,1
19500,0
19501,0
19502,1
19503,1
19504,0
19505,1
19506,0
19507,0
19508,0
19509,0
19510,0
19511,0
19512,0
19513,0
19514,0
19515,0
19516,0
19517,0
19518,0
19519,0
19520,0
19521,0
19522,0
19523,0
19524,0
19525,1
19526,0
19527,0
19528,0
19529,0
19530,0
19531,0
19532,1
19533,1
19534,0
19535,0
19536,0
19537,1
19538,0
19539,0
19540,1
19541,1
19542,0
19543,0
19544,0
19545,0
19546,0
19547,0
19548,1
19549,0
19550,0
19551,1
19552,0
19553,0
19554,0
19555,0
19556,0
19557,0
19558,0
19559,0
19560,1
19561,0
19562,0
19563,0
19564,0
19565,0
19566,0
19567,1
19568,1
19569,0
19570,1
19571,1
19572,0
19573,0
19574,0
19575,0
19576,0
19577,0
19578,1
19579,0
19580,0
19581,1
19582,0
19583,0
19584,1
19585,0
19586,1
19587,0
19588,0
19589,1
19590,0
19591,0
19592,0
19593,1
19594,1
19595,0
19596,0
19597,0
19598,0
19599,0
19600,0
19601,0
19602,1
19603,0
19604,0
19605,1
19606,0
19607,0
19608,1
19609,1
19610,0
19611,0
19612,1
19613,0
19614,1
19615,0
19616,1
19617,1
19618,1
19619,1
19620,0
19621,0
19622,0
19623,1
19624,0
19625,0
19626,1
19627,0
19628,0
19629,0
19630,1
19631,0
19632,0
19633,0
19634,0
19635,0
19636,0
19637,1
19638,0
19639,0
19640,0
19641,0
19642,0
19643,0
19644,1
19645,0
19646,0
19647,0
19648,0
19649,1
19650,0
19651,0
19652,0
19653,0
19654,1
19655,0
19656,0
19657,0
19658,0
19659,0
19660,0
19661,0
19662,0
19663,0
19664,0
19665,0
19666,0
19667,0
19668,0
19669,0
19670,0
19671,1
19672,0
19673,0
19674,0
19675,0
19676,1
19677,1
19678,0
19679,1
19680,0
19681,0
19682,1
19683,0
19684,0
19685,0
19686,1
19687,0
19688,0
19689,0
19690,0
19691,0
19692,0
19693,1
19694,0
19695,0
19696,1
19697,0
19698,0
19699,1
19700,0
19701,0
19702,0
19703,0
19704,1
19705,1
19706,0
19707,0
19708,0
19709,0
19710,0
19711,1
19712,0
19713,1
19714,1
19715,1
19716,0
19717,0
19718,0
19719,0
19720,0
19721,0
19722,0
19723,0
19724,0
19725,0
19726,0
19727,0
19728,1
19729,0
19730,1
19731,1
19732,0
19733,0
19734,0
19735,0
19736,0
19737,0
19738,0
19739,0
19740,0
19741,1
19742,0
19743,1
19744,0
19745,1
19746,1
19747,0
19748,0
19749,0
19750,1
19751,0
19752,0
19753,1
19754,0
19755,0
19756,0
19757,0
19758,0
19759,0
19760,1
19761,0
19762,0
19763,1
19764,0
19765,1
19766,0
19767,0
19768,0
19769,1
19770,1
19771,1
19772,0
19773,0
19774,0
19775,0
19776,0
19777,0
19778,0
19779,0
19780,0
19781,0
19782,0
19783,0
19784,1
19785,1
19786,0
19787,0
19788,1
19789,0
19790,1
19791,1
19792,1
19793,0
19794,0
19795,1
19796,0
19797,0
19798,0
19799,0
19800,0
19801,0
19802,0
19803,0
19804,0
19805,1
19806,0
19807,0
19808,1
19809,0
19810,1
19811,0
19812,0
19813,0
19814,1
19815,0
19816,0
19817,1
19818,1
19819,0
19820,1
19821,0
19822,1
19823,1
19824,0
19825,0
19826,0
19827,0
19828,0
19829,0
19830,1
19831,0
19832,0
19833,0
19834,0
19835,0
19836,1
19837,1
19838,0
19839,0
19840,0
19841,0
19842,0
19843,1
19844,0
19845,1
19846,0
19847,0
19848,0
19849,0
19850,0
19851,1
19852,0
19853,0
19854,0
19855,1
19856,1
19857,1
19858,1
19859,0
19860,0
19861,1
19862,0
19863,0
19864,1
19865,0
19866,0
19867,0
19868,0
19869,0
19870,1
19871,0
19872,0
19873,0
19874,0
19875,1
19876,0
19877,0
19878,0
19879,1
19880,1
19881,1
19882,0
19883,0
19884,0
19885,1
19886,0
19887,0
19888,1
19889,1
19890,1
19891,0
19892,1
19893,0
19894,0
19895,0
19896,0
19897,0
19898,0
19899,0
19900,0
19901,0
19902,0
19903,0
19904,1
19905,0
19906,0
19907,0
19908,1
19909,0
19910,1
19911,0
19912,0
19913,1
19914,0
19915,1
19916,0
19917,0
19918,0
19919,1
19920,0
19921,0
19922,0
19923,0
19924,0
19925,0
19926,1
19927,0
19928,0
19929,0
19930,0
19931,0
19932,1
19933,0
19934,1
19935,0
19936,0
19937,0
19938,0
19939,0
19940,0
19941,0
19942,0
19943,1
19944,0
19945,0
19946,0
19947,0
19948,0
19949,1
19950,0
19951,0
19952,0
19953,0
19954,0
19955,0
19956,0
19957,1
19958,0
19959,0
19960,0
19961,1
19962,0
19963,0
19964,0
19965,0
19966,0
19967,0
19968,1
19969,0
19970,0
19971,0
19972,1
19973,0
19974,1
19975,0
19976,0
19977,0
19978,0
19979,1
19980,0
19981,0
